,objectid,id,datetime,cloruro,SHAPE
347,1441,chapo_cap1,2021-10-29 08:21:06,64.87,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
348,1445,chapo_cap1,2021-10-29 08:22:06,65.42,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
349,1449,chapo_cap1,2021-10-29 08:23:06,65.94,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
350,1453,chapo_cap1,2021-10-29 08:24:06,66.48,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
351,1457,chapo_cap1,2021-10-29 08:25:06,66.92,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
352,1460,chapo_cap1,2021-10-29 08:26:06,67.27,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
353,1464,chapo_cap1,2021-10-29 08:27:06,67.98,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
354,1468,chapo_cap1,2021-10-29 08:28:06,68.2,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
355,1471,chapo_cap1,2021-10-29 08:29:06,68.19,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
356,1475,chapo_cap1,2021-10-29 08:30:06,67.9,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
357,1479,chapo_cap1,2021-10-29 08:31:06,67.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
358,1483,chapo_cap1,2021-10-29 08:32:06,67.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
359,1487,chapo_cap1,2021-10-29 08:33:06,59.26,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
360,1491,chapo_cap1,2021-10-29 08:34:06,61.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
361,1495,chapo_cap1,2021-10-29 08:35:06,61.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
362,1500,chapo_cap1,2021-10-29 08:36:06,61.73,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
363,1505,chapo_cap1,2021-10-29 08:37:06,61.92,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
364,1509,chapo_cap1,2021-10-29 08:38:06,62.16,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
365,1513,chapo_cap1,2021-10-29 08:39:06,62.12,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
366,1517,chapo_cap1,2021-10-29 08:40:06,61.64,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
367,1521,chapo_cap1,2021-10-29 08:41:06,61.33,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
368,1525,chapo_cap1,2021-10-29 08:42:06,60.9,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
369,1529,chapo_cap1,2021-10-29 08:43:06,60.74,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
370,1533,chapo_cap1,2021-10-29 08:44:06,60.26,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
371,1537,chapo_cap1,2021-10-29 08:45:06,59.88,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
372,1542,chapo_cap1,2021-10-29 08:46:06,59.42,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
373,1549,chapo_cap1,2021-10-29 08:47:06,59.2,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
374,1556,chapo_cap1,2021-10-29 08:48:06,14.57,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
375,1561,chapo_cap1,2021-10-29 08:49:06,55.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
376,1565,chapo_cap1,2021-10-29 08:50:06,58.07,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
377,1569,chapo_cap1,2021-10-29 08:51:06,59.48,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
378,1573,chapo_cap1,2021-10-29 08:52:06,60.6,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
379,1577,chapo_cap1,2021-10-29 08:53:06,62.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
380,1581,chapo_cap1,2021-10-29 08:54:06,62.53,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
381,1585,chapo_cap1,2021-10-29 08:55:06,62.85,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
382,1589,chapo_cap1,2021-10-29 08:56:06,62.73,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
383,1593,chapo_cap1,2021-10-29 08:57:06,63.04,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
384,1597,chapo_cap1,2021-10-29 08:58:06,63.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
385,1601,chapo_cap1,2021-10-29 08:59:06,63.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
386,1605,chapo_cap1,2021-10-29 09:00:06,63.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
387,1609,chapo_cap1,2021-10-29 09:01:06,63.94,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
388,1613,chapo_cap1,2021-10-29 09:02:06,64.02,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
389,1617,chapo_cap1,2021-10-29 09:03:06,63.99,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
390,1621,chapo_cap1,2021-10-29 09:04:06,59.44,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
391,1625,chapo_cap1,2021-10-29 09:05:06,61.04,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
392,1629,chapo_cap1,2021-10-29 09:06:06,62.25,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
393,1633,chapo_cap1,2021-10-29 09:07:06,62.87,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
394,1637,chapo_cap1,2021-10-29 09:08:06,63.23,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
395,1641,chapo_cap1,2021-10-29 09:09:06,63.58,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
396,1645,chapo_cap1,2021-10-29 09:00:00,63.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
397,1649,chapo_cap1,2021-10-29 09:00:00,63.73,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
398,1653,chapo_cap1,2021-10-29 09:12:06,63.72,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
399,1657,chapo_cap1,2021-10-29 09:13:06,63.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
400,1661,chapo_cap1,2021-10-29 09:14:06,63.55,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
401,1665,chapo_cap1,2021-10-29 09:15:06,63.63,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
402,1669,chapo_cap1,2021-10-29 09:16:09,63.32,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
403,1673,chapo_cap1,2021-10-29 09:17:06,62.34,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
404,1677,chapo_cap1,2021-10-29 09:18:06,61.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
405,1681,chapo_cap1,2021-10-29 09:19:06,60.19,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
406,1685,chapo_cap1,2021-10-29 09:20:06,63.05,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
407,1689,chapo_cap1,2021-10-29 09:21:06,64.65,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
408,1693,chapo_cap1,2021-10-29 09:22:06,65.85,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
409,1697,chapo_cap1,2021-10-29 09:23:06,66.76,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
410,1701,chapo_cap1,2021-10-29 09:24:06,67.37,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
411,1705,chapo_cap1,2021-10-29 09:25:06,68.25,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
412,1709,chapo_cap1,2021-10-29 09:26:06,68.09,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
413,1717,chapo_cap1,2021-10-29 09:27:06,68.05,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
414,1721,chapo_cap1,2021-10-29 09:28:06,68.02,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
415,1725,chapo_cap1,2021-10-29 09:29:06,68.0,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
416,1729,chapo_cap1,2021-10-29 09:30:06,67.7,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
417,1733,chapo_cap1,2021-10-29 09:31:06,67.43,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
418,1737,chapo_cap1,2021-10-29 09:32:06,66.95,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
419,1741,chapo_cap1,2021-10-29 09:33:06,66.72,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
420,1745,chapo_cap1,2021-10-29 09:34:06,62.11,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
421,1749,chapo_cap1,2021-10-29 09:35:06,63.65,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
422,1753,chapo_cap1,2021-10-29 09:36:06,63.8,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
423,1757,chapo_cap1,2021-10-29 09:37:06,63.51,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
424,1761,chapo_cap1,2021-10-29 09:38:06,63.38,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
425,1765,chapo_cap1,2021-10-29 09:39:06,63.36,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
426,1769,chapo_cap1,2021-10-29 09:40:06,63.05,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
427,1773,chapo_cap1,2021-10-29 09:41:06,62.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
428,1777,chapo_cap1,2021-10-29 09:42:06,62.81,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
429,1781,chapo_cap1,2021-10-29 09:43:06,62.68,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
430,1785,chapo_cap1,2021-10-29 09:44:06,62.66,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
431,1789,chapo_cap1,2021-10-29 09:45:06,62.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
432,1793,chapo_cap1,2021-10-29 09:46:06,62.56,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
433,1797,chapo_cap1,2021-10-29 09:47:06,62.38,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
434,1801,chapo_cap1,2021-10-29 09:48:06,62.41,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
435,1805,chapo_cap1,2021-10-29 09:49:06,59.16,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
436,1809,chapo_cap1,2021-10-29 09:50:06,63.39,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
437,1813,chapo_cap1,2021-10-29 09:51:06,66.2,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
438,1817,chapo_cap1,2021-10-29 09:52:06,67.17,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
439,1821,chapo_cap1,2021-10-29 09:53:06,68.03,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
440,1825,chapo_cap1,2021-10-29 09:54:06,68.78,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
441,1829,chapo_cap1,2021-10-29 09:55:07,69.08,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
442,1833,chapo_cap1,2021-10-29 09:56:06,69.02,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
443,1837,chapo_cap1,2021-10-29 09:57:06,69.17,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
444,1841,chapo_cap1,2021-10-29 09:58:06,69.28,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
445,1845,chapo_cap1,2021-10-29 09:59:06,68.68,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
446,1849,chapo_cap1,2021-10-29 10:00:06,67.59,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
447,1853,chapo_cap1,2021-10-29 10:01:06,67.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
448,1857,chapo_cap1,2021-10-29 10:02:06,67.13,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
449,1861,chapo_cap1,2021-10-29 10:03:06,66.88,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
450,1865,chapo_cap1,2021-10-29 10:04:06,62.05,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
451,1869,chapo_cap1,2021-10-29 10:05:06,62.64,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
452,1873,chapo_cap1,2021-10-29 10:06:06,62.97,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
453,1878,chapo_cap1,2021-10-29 10:07:06,63.3,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
454,1885,chapo_cap1,2021-10-29 10:08:06,63.7,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
455,1889,chapo_cap1,2021-10-29 10:09:06,63.99,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
456,1893,chapo_cap1,2021-10-29 10:00:00,64.36,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
457,1897,chapo_cap1,2021-10-29 10:00:00,64.68,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
458,1901,chapo_cap1,2021-10-29 10:12:06,64.79,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
459,1905,chapo_cap1,2021-10-29 10:13:06,64.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
460,1909,chapo_cap1,2021-10-29 10:14:06,64.49,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
461,1913,chapo_cap1,2021-10-29 10:15:06,63.9,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
462,1917,chapo_cap1,2021-10-29 10:16:06,62.82,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
463,1921,chapo_cap1,2021-10-29 10:17:06,60.49,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
464,1925,chapo_cap1,2021-10-29 10:18:06,59.86,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
465,1930,chapo_cap1,2021-10-29 10:19:06,59.18,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
466,1937,chapo_cap1,2021-10-29 10:20:06,61.58,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
467,1941,chapo_cap1,2021-10-29 10:21:06,63.07,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
468,1945,chapo_cap1,2021-10-29 10:22:06,64.39,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
469,1949,chapo_cap1,2021-10-29 10:23:06,65.62,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
470,1953,chapo_cap1,2021-10-29 10:24:06,67.02,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
471,1957,chapo_cap1,2021-10-29 10:25:06,67.63,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
472,1961,chapo_cap1,2021-10-29 10:26:06,67.44,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
473,1965,chapo_cap1,2021-10-29 10:27:06,67.26,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
474,1969,chapo_cap1,2021-10-29 10:28:06,67.83,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
475,1973,chapo_cap1,2021-10-29 10:29:06,68.23,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
476,1978,chapo_cap1,2021-10-29 10:30:06,68.73,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
477,1984,chapo_cap1,2021-10-29 10:31:06,69.03,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
478,1988,chapo_cap1,2021-10-29 10:32:06,69.32,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
479,1992,chapo_cap1,2021-10-29 10:33:06,69.59,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
480,1996,chapo_cap1,2021-10-29 10:34:06,62.87,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
481,2000,chapo_cap1,2021-10-29 10:35:06,64.43,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
482,2004,chapo_cap1,2021-10-29 10:36:06,65.17,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
483,2008,chapo_cap1,2021-10-29 10:37:06,66.25,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
484,2012,chapo_cap1,2021-10-29 10:38:06,66.5,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
485,2016,chapo_cap1,2021-10-29 10:39:06,66.64,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
486,2020,chapo_cap1,2021-10-29 10:40:06,66.65,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
487,2024,chapo_cap1,2021-10-29 10:41:06,66.32,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
488,2028,chapo_cap1,2021-10-29 10:42:06,66.09,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
489,2032,chapo_cap1,2021-10-29 10:43:06,65.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
490,2036,chapo_cap1,2021-10-29 10:44:06,65.42,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
491,2039,chapo_cap1,2021-10-29 10:45:06,65.32,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
492,2046,chapo_cap1,2021-10-29 10:46:06,65.27,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
493,2050,chapo_cap1,2021-10-29 10:47:06,65.28,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
494,2054,chapo_cap1,2021-10-29 10:48:06,65.28,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
495,2058,chapo_cap1,2021-10-29 10:49:06,64.58,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
496,2062,chapo_cap1,2021-10-29 10:50:06,69.91,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
497,2066,chapo_cap1,2021-10-29 10:51:06,71.53,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
498,2070,chapo_cap1,2021-10-29 10:52:06,72.49,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
499,2074,chapo_cap1,2021-10-29 10:53:06,72.13,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
500,2078,chapo_cap1,2021-10-29 10:54:06,72.19,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
501,2082,chapo_cap1,2021-10-29 10:55:06,72.14,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
502,2086,chapo_cap1,2021-10-29 10:56:06,72.41,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
503,2090,chapo_cap1,2021-10-29 10:57:06,72.72,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
504,2094,chapo_cap1,2021-10-29 10:58:06,72.35,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
505,2098,chapo_cap1,2021-10-29 10:59:06,72.06,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
506,2102,chapo_cap1,2021-10-29 11:00:06,71.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
507,2106,chapo_cap1,2021-10-29 11:01:06,71.81,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
508,2110,chapo_cap1,2021-10-29 11:02:06,71.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
509,2114,chapo_cap1,2021-10-29 11:03:06,71.65,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
510,2121,chapo_cap1,2021-10-29 11:04:06,65.48,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
511,2128,chapo_cap1,2021-10-29 11:05:06,67.02,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
512,2132,chapo_cap1,2021-10-29 11:06:06,67.66,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
513,2137,chapo_cap1,2021-10-29 11:07:06,67.94,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
514,2144,chapo_cap1,2021-10-29 11:08:06,67.73,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
515,2148,chapo_cap1,2021-10-29 11:09:06,67.0,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
516,2152,chapo_cap1,2021-10-29 11:00:00,66.22,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
517,2156,chapo_cap1,2021-10-29 11:00:00,65.71,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
518,2160,chapo_cap1,2021-10-29 11:12:06,65.22,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
